Year,incorporated_country,Primary activity,Primary sector,Market_Cap_USD,Third_party_verification,Revenue_USD,ebitda_USD,grossProfit_USD,netIncome_USD,cashAndCashEquivalents_USD,shortTermInvestments_USD,longTermInvestments_USD,totalAssets_USD,totalLiabilities_USD,totalInvestments_USD,totalDebt_USD,totalEquity_USD,Scope_3_emissions_type,Scope_3_emissions_amount,country_ghg_avg,country_population_avg,country_gdp_avg,random_normal,random_uniform
2018,United Kingdom,Apparel stores,Discretionary retail,20514294498.38,Third-party verification or assurance process in place,19778980000.0,2363470000.0,4551680000.0,1278890000.0,1729740000.0,38100000.0,342900000.0,17388840000.0,5582920000.0,381000000.0,988060000.0,11805920000.0,Upstream leased assets,4300.0,428.7667262376237,67346924.78373283,3038320070320.4893,0.3867235757161567,0.4599259977773542
2018,United Kingdom,Pharmaceuticals,Biotech & pharma,74410910000.0,Third-party verification or assurance process in place,22090000000.0,7165000000.0,17154000000.0,2155000000.0,4831000000.0,849000000.0,113000000.0,60651000000.0,46607000000.0,922000000.0,19113000000.0,14044000000.0,Upstream leased assets,26623.0,428.7667262376237,67346924.78373283,3038320070320.4893,1.0598577443121306,0.4251962742731543
2018,United Kingdom,Telecommunications services,"Media, telecommunications & data center services",29971087503.73,Third-party verification or assurance process in place,29753560000.0,9392920000.0,19542760000.0,2741930000.0,2059940000.0,4081780000.0,128270000.0,58784490000.0,45872400000.0,128270000.0,21432520000.0,12912090000.0,Upstream leased assets,56000.0,428.7667262376237,67346924.78373283,3038320070320.4893,0.7824981876519402,0.6338792321322517
2018,United Kingdom,Fast food,"Bars, hotels & restaurants",1451018724.83,No third-party verification or assurance,678561000.0,129667000.0,283464000.0,62230000.0,31496000.0,-50038000.0,113157000.0,506095000.0,502920000.0,63119000.0,289687000.0,3175000.0,Upstream leased assets,386.0,428.7667262376237,67346924.78373283,3038320070320.4893,-0.8254908162787082,0.8755946153804837
2018,United Kingdom,Non-CCGT generation,Thermal power generation,1845032124.0,Question not applicable,5370830000.0,408686000.0,812038000.0,25654000.0,367030000.0,-694309000.0,697357000.0,5753481000.0,3504311000.0,3048000.0,772287000.0,2249170000.0,Upstream leased assets,987.0,428.7667262376237,67346924.78373283,3038320070320.4893,0.7825673318949317,0.09630786909923572
2018,United Kingdom,Pharmaceuticals,Biotech & pharma,75089272224.0,Third-party verification or assurance process in place,39142670000.0,9344660000.0,26136600000.0,4601210000.0,4919980000.0,106680000.0,1871980000.0,73743820000.0,69080380000.0,1978660000.0,33101280000.0,4663440000.0,Upstream leased assets,623.0,428.7667262376237,67346924.78373283,3038320070320.4893,-0.4652643457809873,0.34327342496343427
2018,United Kingdom,Building sub-contractors,Construction,651888458.73,Third-party verification or assurance process in place,3773805000.0,134620000.0,400431000.0,84836000.0,275844000.0,-23749000.0,128905000.0,1723517000.0,1283335000.0,105156000.0,72517000.0,440182000.0,Upstream leased assets,1000.0,428.7667262376237,67346924.78373283,3038320070320.4893,-0.3225185957917151,0.3363172260125259
2018,United Kingdom,Telecommunications services,"Media, telecommunications & data center services",45444326400.0,Third-party verification or assurance process in place,47159280000.0,14340240000.0,14586480000.000002,-4843800000.0,14727960000.000002,12774240000.0,5207760000.0,154290960000.0,85770360000.0,17982000000.0,57191400000.0,68520600000.00001,Upstream leased assets,1700000.0,428.7667262376237,67346924.78373283,3038320070320.4893,0.8347061003319393,0.9255688277650944
2018,USA,Insurance,Financial services,34234831880.0,No third-party verification or assurance,21758000000.0,4205000000.0,21758000000.0,2920000000.0,4337000000.0,82895000000.0,114200000000.0,140406000000.0,116944000000.0,126243000000.0,5778000000.0,23462000000.0,Upstream leased assets,5112.0,5260.920556805897,331524312.67345613,23838586403358.613,0.8408368994160651,0.12170972643447608
2018,USA,Communications equipment,Electrical & electronic equipment,15996344000.0,No third-party verification or assurance,2151369000.0,724173000.0,1373377000.0,328115000.0,649950000.0,1306197000.0,30336000.0,3081983000.0,938594000.0,1336533000.0,35431000.0,2143389000.0,Upstream leased assets,3162.0,5260.920556805897,331524312.67345613,23838586403358.613,-0.3509286991125437,0.6966785394633594
2018,USA,Software,IT & software development,28191312000.0,Third-party verification or assurance process in place,2056600000.0,-212500000.0,1753200000.0,-566900000.0,1078000000.0,245200000.0,190800000.0,4113600000.0,4369600000.0,436000000.0,1586000000.0,-256000000.0,Upstream leased assets,32.0,5260.920556805897,331524312.67345613,23838586403358.613,-0.6607155383885289,0.927069371811792
2018,USA,Health care supplies,Medical equipment & supplies,56486571397.0,No third-party verification or assurance,15983000000.0,2623000000.0,7262000000.0,311000000.0,1140000000.0,17000000.0,-5743000000.0,53904000000.0,32910000000.0,17000000.0,21495000000.0,20994000000.0,Upstream leased assets,47011.0,5260.920556805897,331524312.67345613,23838586403358.613,0.7385696256423628,0.8339057976003149
2018,USA,Insurance,Financial services,59268453798.0,Third-party verification or assurance process in place,32717000000.0,5637000000.0,32679000000.0,3962000000.0,1247000000.0,81486000000.0,96369000000.0,167771000000.0,117459000000.0,101646000000.0,12596000000.0,50312000000.0,Upstream leased assets,30.0,5260.920556805897,331524312.67345613,23838586403358.613,0.2698848114361049,0.5668859453066927
2018,USA,Personal care & household products,Chemicals,51306240000.0,Third-party verification or assurance process in place,15544000000.0,4205000000.0,9231000000.0,2400000000.0,726000000.0,10000000.0,-4319000000.0,12161000000.0,11964000000.0,-4319000000.0,6366000000.0,197000000.0,Upstream leased assets,92000.0,5260.920556805897,331524312.67345613,23838586403358.613,-0.04545897050109278,0.9774186130194945
