Year,incorporated_country,Primary activity,Primary sector,Market_Cap_USD,Third_party_verification,Revenue_USD,ebitda_USD,grossProfit_USD,netIncome_USD,cashAndCashEquivalents_USD,shortTermInvestments_USD,longTermInvestments_USD,totalAssets_USD,totalLiabilities_USD,totalInvestments_USD,totalDebt_USD,totalEquity_USD,Scope_3_emissions_type,Scope_3_emissions_amount,country_ghg_avg,country_population_avg,country_gdp_avg,random_normal,random_uniform
2018,United Kingdom,Insurance,Financial services,10193435961.83,Third-party verification or assurance process in place,2912110000.0,1482090000.0,2814320000.0,1054100000.0,1447800000.0,7620000.0,6626860000.0,15896590000.0,6322060000.0,6626860000.0,1647190000.0,9574530000.0,Business travel,15745.0,428.7667262376237,67346924.78373283,3038320070320.4893,0.0632583402377609,0.960526809297775
2018,United Kingdom,Other non-ferrous ore mining,Metallic mineral mining,7721229635.0,Third-party verification or assurance process in place,4733100000.0,2092800000.0,1925400000.0,543700000.0,1034400000.0,863200000.0,1060800000.0,14102500000.0,4664400000.0,1924000000.0,2493900000.0,9438099999.0,Business travel,5559.0,428.7667262376237,67346924.78373283,3038320070320.4893,1.3650913561391829,0.8738187700422835
2018,United Kingdom,Electrical equipment,Electrical & electronic equipment,15951555600.0,No third-party verification or assurance,14435000000.0,2260000000.0,2729000000.0,1067000000.0,567000000.0,72000000.0,99000000.0,12480000000.0,8810000000.0,171000000.0,4344000000.0,3670000000.0,Business travel,33000.0,428.7667262376237,67346924.78373283,3038320070320.4893,-1.3335255887534982,0.56183841086996
2018,United Kingdom,Electrical equipment,Electrical & electronic equipment,15951555600.0,No third-party verification or assurance,14435000000.0,2260000000.0,2729000000.0,1067000000.0,567000000.0,72000000.0,99000000.0,12480000000.0,8810000000.0,171000000.0,4344000000.0,3670000000.0,Business travel,33000.0,428.7667262376237,67346924.78373283,3038320070320.4893,0.009332964407088714,0.3881692359637765
2018,United Kingdom,Pharmaceuticals,Biotech & pharma,74410910000.0,Third-party verification or assurance process in place,22090000000.0,7165000000.0,17154000000.0,2155000000.0,4831000000.0,849000000.0,113000000.0,60651000000.0,46607000000.0,922000000.0,19113000000.0,14044000000.0,Business travel,141885.0,428.7667262376237,67346924.78373283,3038320070320.4893,0.13864692223480013,0.9654668762721456
2018,United Kingdom,Insurance,Financial services,18800104598.09,Third-party verification or assurance process in place,28284170000.0,256540000.0,28284170000.0,1991360000.0,20226020000.0,18415000000.0,70730110000.0,545491670000.0,11644630000.0,89145110000.0,13606780000.0,23437850000.0,Business travel,18863.0,428.7667262376237,67346924.78373283,3038320070320.4893,-0.9489117384549379,0.12959827193620355
2018,United Kingdom,Banks,Financial services,32646373112.0,Third-party verification or assurance process in place,26842720000.0,12710160000.0,26837640000.0,2725420000.0,224877630000.0,-186013090000.0,673037770000.0,1439269410000.0,1358270080000.0,487024680000.0,130613150000.0,80999330000.0,Business travel,70641.0,428.7667262376237,67346924.78373283,3038320070320.4893,0.938304895316615,0.34443173511079916
2018,United Kingdom,Residential building construction,Construction,6017675204.91,Third-party verification or assurance process in place,6049137000.0,1152398000.0,1380998000.0,939800000.0,1442720000.0,1524000.0,240030000.0,9353804000.0,3170174000.0,240030000.0,1699768000.0,6183630000.0,Business travel,8839.0,428.7667262376237,67346924.78373283,3038320070320.4893,1.2450096169447866,0.02445766422854667
2018,United Kingdom,REIT,Financial services,6501390821.17,Third-party verification or assurance process in place,1148080000.0,-302260000.0,641350000.0,-369570000.0,307340000.0,-195580000.0,3597910000.0,15565120000.0,4530090000.0,3402330000.0,3966210000.0,11035030000.0,Business travel,33.0,428.7667262376237,67346924.78373283,3038320070320.4893,-1.2237912722229363,0.5482915165709298
2018,United Kingdom,Non-alcoholic beverages,Food & beverage processing,2702901630.0,Third-party verification or assurance process in place,1909572000.0,271907000.0,1018032000.0,148717000.0,139065000.0,46101000.0,51181000.0,2235708000.0,1756537000.0,97282000.0,976757000.0,479171000.0,Business travel,5603.0,428.7667262376237,67346924.78373283,3038320070320.4893,0.5745242609403495,0.41741197106955596
2018,United Kingdom,Telecommunications services,"Media, telecommunications & data center services",29971087503.73,Third-party verification or assurance process in place,29753560000.0,9392920000.0,19542760000.0,2741930000.0,2059940000.0,4081780000.0,128270000.0,58784490000.0,45872400000.0,128270000.0,21432520000.0,12912090000.0,Business travel,49000.0,428.7667262376237,67346924.78373283,3038320070320.4893,-2.570672202637884,0.5769404419207367
2018,United Kingdom,Clothing manufacture,Textiles & fabric goods,9107208600.38,Third-party verification or assurance process in place,3470656000.0,734568000.0,2409698000.0,372745000.0,1162431000.0,2032000.0,7366000.0,2823210000.0,1012952000.0,9398000.0,29464000.0,1810258000.0,Business travel,12803.0,428.7667262376237,67346924.78373283,3038320070320.4893,0.6730143162025088,0.4089655796517868
2018,United Kingdom,Non-alcoholic beverages,Food & beverage processing,24113808535.68,Third-party verification or assurance process in place,12837710684.160002,2319437043.36,4906372845.6,1013151502.44,301320055.08000004,32400005.4,2160000.0,19673283627.72,12584162319.84,34560005.400000006,6067441117.8,7089121306.8,Business travel,10349.0,428.7667262376237,67346924.78373283,3038320070320.4893,-0.09289608926079972,0.21737559680087837
2018,United Kingdom,Residential building construction,Construction,1070923098.18,Third-party verification or assurance process in place,1423670000.0,232791000.0,313563000.0,181356000.0,234061000.0,4191000.0,1651000.0,2058035000.0,949706000.0,1651000.0,482473000.0,1108329000.0,Business travel,1054.6,428.7667262376237,67346924.78373283,3038320070320.4893,-0.4101562182870246,0.42855442712021485
