Year,incorporated_country,Primary activity,Primary sector,Market_Cap_USD,Third_party_verification,Revenue_USD,ebitda_USD,grossProfit_USD,netIncome_USD,cashAndCashEquivalents_USD,shortTermInvestments_USD,longTermInvestments_USD,totalAssets_USD,totalLiabilities_USD,totalInvestments_USD,totalDebt_USD,totalEquity_USD,Scope_3_emissions_type,Scope_3_emissions_amount,country_ghg_avg,country_population_avg,country_gdp_avg,random_normal,random_uniform
2018,USA,Health care supplies,Medical equipment & supplies,127603230680.0,Third-party verification or assurance process in place,30578000000.0,5967000000.0,17872000000.0,2368000000.0,3844000000.0,242000000.0,897000000.0,67173000000.0,36451000000.0,1139000000.0,19566000000.0,30722000000.0,Capital goods,77000.0,5260.920556805897,331524312.67345613,23838586403358.613,0.6641890627446524,0.4778474001077915
2018,USA,Pharmaceuticals,Biotech & pharma,136441200000.0,No third-party verification or assurance,32753000000.0,8148000000.0,25035000000.0,5687000000.0,7289000000.0,772000000.0,1420000000.0,59352000000.0,67798000000.0,2192000000.0,40310000000.0,-8446000000.0,Capital goods,11640.0,5260.920556805897,331524312.67345613,23838586403358.613,-0.40230058102700417,0.9380331331206178
2018,USA,Software,IT & software development,9970454818.0,Third-party verification or assurance process in place,2714474000.0,874364000.0,1760989000.0,298373000.0,1036455000.0,855650000.0,209066000.0,5461770000.0,2269910000.0,1064716000.0,1560632000.0,3191860000.0,Capital goods,11137.0,5260.920556805897,331524312.67345613,23838586403358.613,0.5517559405179331,0.4995348383130034
2018,USA,Marketing,Web & marketing services,726154719977.0,Third-party verification or assurance process in place,136819000000.0,45498000000.0,77270000000.0,30736000000.0,16701000000.0,92439000000.0,13859000000.0,232792000000.0,55164000000.0,106298000000.0,4012000000.0,177628000000.0,Capital goods,1319196.0,5260.920556805897,331524312.67345613,23838586403358.613,2.0645540918797765,0.09548385834956175
2018,USA,Passenger airlines,Air transport,14512146610.0,No third-party verification or assurance,44541000000.0,2940000000.0,10051000000.0,1412000000.0,275000000.0,4485000000.0,189000000.0,60792000000.0,60961000000.0,4485000000.0,34287000000.0,-169000000.0,Capital goods,88000.0,5260.920556805897,331524312.67345613,23838586403358.613,0.23733515714261413,0.8259913186227353
2018,USA,Banks,Financial services,80164120000.0,Third-party verification or assurance process in place,40338000000.0,12358000000.0,26296000000.0,6921000000.0,27000000000.0,2262000000.0,5000000000.0,189000000000.0,167000000000.0,7952000000.0,61000000000.0,22000000000.0,Capital goods,23807.0,5260.920556805897,331524312.67345613,23838586403358.613,-0.7141098996610679,0.39202088916667677
2018,USA,Communications equipment,Electrical & electronic equipment,15996344000.0,No third-party verification or assurance,2151369000.0,724173000.0,1373377000.0,328115000.0,649950000.0,1306197000.0,30336000.0,3081983000.0,938594000.0,1336533000.0,35431000.0,2143389000.0,Capital goods,7089.0,5260.920556805897,331524312.67345613,23838586403358.613,0.3890731329009905,0.918124398340245
2018,USA,Telecommunications services,"Media, telecommunications & data center services",157522020000.0,Third-party verification or assurance process in place,170756000000.0,61306000000.0,91337000000.0,19370000000.0,5204000000.0,8000000.0,6245000000.0,531864000000.0,337980000000.0,6245000000.0,176505000000.0,193884000000.0,Capital goods,79611.0,5260.920556805897,331524312.67345613,23838586403358.613,-0.04913724980528702,0.406081042940467
2018,USA,Software,IT & software development,28191312000.0,Third-party verification or assurance process in place,2056600000.0,-212500000.0,1753200000.0,-566900000.0,1078000000.0,245200000.0,190800000.0,4113600000.0,4369600000.0,436000000.0,1586000000.0,-256000000.0,Capital goods,13600.0,5260.920556805897,331524312.67345613,23838586403358.613,0.3150131280210658,0.7143162883421923
2018,USA,Asset managers,Financial services,239646176000.0,Third-party verification or assurance process in place,87738000000.0,36647000000.0,87738000000.0,28147000000.0,184898000000.0,229366000000.0,536738000000.0,2354507000000.0,2089182000000.0,766104000000.0,249529000000.0,265325000000.0,Capital goods,482404.0,5260.920556805897,331524312.67345613,23838586403358.613,1.9425270458047756,0.2663174962705964
2018,USA,Health care supplies,Medical equipment & supplies,56486571397.0,No third-party verification or assurance,15983000000.0,2623000000.0,7262000000.0,311000000.0,1140000000.0,17000000.0,-5743000000.0,53904000000.0,32910000000.0,17000000.0,21495000000.0,20994000000.0,Capital goods,37691.0,5260.920556805897,331524312.67345613,23838586403358.613,-1.0538993593923185,0.9609420842746803
2018,USA,Specialist retail,Discretionary retail,14246240000.0,Third-party verification or assurance process in place,42151000000.0,2536000000.0,9876000000.0,1000000000.0,1101000000.0,2032000000.0,-389000000.0,13049000000.0,9437000000.0,2032000000.0,1355000000.0,3612000000.0,Capital goods,128949.0,5260.920556805897,331524312.67345613,23838586403358.613,-0.17643058107761544,0.30984081207962366
2018,USA,Biotechnology,Biotech & pharma,59160872000.0,Third-party verification or assurance process in place,13452900000.0,6860300000.0,11636600000.0,4430700000.0,1224600000.0,2313400000.0,5220400000.0,25288900000.0,12257300000.0,5379900000.0,5936500000.0,13023600000.0,Capital goods,35424.0,5260.920556805897,331524312.67345613,23838586403358.613,-0.6510566518197041,0.298450468141914
2018,USA,Banks,Financial services,45300026790.0,Third-party verification or assurance process in place,15124000000.0,9364000000.0,15124000000.0,4090000000.0,88000000000.0,58876000000.0,127289000000.0,362873000000.0,322005000000.0,186966000000.0,34329000000.0,40868000000.0,Capital goods,104930.0,5260.920556805897,331524312.67345613,23838586403358.613,0.2603560725639139,0.35914979066588393
2018,USA,Pharmaceuticals,Biotech & pharma,84935320000.0,Third-party verification or assurance process in place,22561000000.0,6071000000.0,16014000000.0,4952000000.0,6911000000.0,1973000000.0,1775000000.0,10659000000.0,7349000000.0,3748000000.0,7349000000.0,14127000000.0,Capital goods,338.0,5260.920556805897,331524312.67345613,23838586403358.613,-0.009265824129660373,0.6471349547348307
2018,USA,Communications equipment,Electrical & electronic equipment,193685100000.0,Third-party verification or assurance process in place,49330000000.0,16532000000.0,30606000000.0,110000000.0,8934000000.0,37614000000.0,4882000000.0,108784000000.0,65580000000.0,37614000000.0,25569000000.0,43204000000.0,Capital goods,57607.0,5260.920556805897,331524312.67345613,23838586403358.613,-0.7198872539851009,0.01774903270186834
2018,USA,Banks,Financial services,121841224000.0,Third-party verification or assurance process in place,72854000000.0,50240000000.0,39751000000.0,18045000000.0,188010000000.0,295250000000.0,614724000000.0,1917288000000.0,1720214000000.0,770281000000.0,264251000000.0,197074000000.0,Capital goods,227593.23,5260.920556805897,331524312.67345613,23838586403358.613,-1.0169403876256187,0.81484446814728
2018,USA,Personal care & household products,Chemicals,51306240000.0,Third-party verification or assurance process in place,15544000000.0,4205000000.0,9231000000.0,2400000000.0,726000000.0,10000000.0,-4319000000.0,12161000000.0,11964000000.0,-4319000000.0,6366000000.0,197000000.0,Capital goods,176000.0,5260.920556805897,331524312.67345613,23838586403358.613,-1.4296703615172937,0.2857211061624436
2018,USA,Banks,Financial services,10853020000.0,Third-party verification or assurance process in place,3328000000.0,1922000000.0,3328000000.0,1235000000.0,4561000000.0,12179000000.0,12179000000.0,70818000000.0,63311000000.0,24358000000.0,6507000000.0,7507000000.0,Capital goods,268.0,5260.920556805897,331524312.67345613,23838586403358.613,-1.5243481388990996,0.6112203576724287
2018,USA,Rail freight,Rail transport,50573820000.0,Third-party verification or assurance process in place,12250000000.0,6274000000.0,4773000000.0,3309000000.0,858000000.0,253000000.0,1779000000.0,36729000000.0,24149000000.0,2032000000.0,14757000000.0,12597000000.0,Capital goods,1583060.0,5260.920556805897,331524312.67345613,23838586403358.613,2.193270809418882,0.6814747686704004
2018,USA,Health care services,Other services,85044960000.0,Third-party verification or assurance process in place,194579000000.0,12892000000.0,31538000000.0,-594000000.0,4059000000.0,2522000000.0,15732000000.0,196456000000.0,137913000000.0,18254000000.0,73429000000.0,58543000000.0,Capital goods,97000.0,5260.920556805897,331524312.67345613,23838586403358.613,2.780626350635621,0.4583664519082681
2018,USA,Discretionary delivery retail,Discretionary retail,25263000000.0,No third-party verification or assurance,10746000000.0,2918000000.0,8364000000.0,2530000000.0,2202000000.0,2713000000.0,3778000000.0,22819000000.0,16538000000.0,6491000000.0,9231000000.0,6281000000.0,Capital goods,93000.0,5260.920556805897,331524312.67345613,23838586403358.613,-0.9742920989005723,0.2882737288570787
2018,USA,Personal care & household products,Chemicals,47083190000.0,Third-party verification or assurance process in place,13683000000.0,2870000000.0,10839000000.0,1108000000.0,2181000000.0,534000000.0,843000000.0,12567000000.0,7857000000.0,1377000000.0,3544000000.0,4732000000.0,Capital goods,164954.0,5260.920556805897,331524312.67345613,23838586403358.613,0.31902599953120836,0.1497053653953252
2018,USA,Solar energy equipment,Renewable energy equipment,4459727930.0,No third-party verification or assurance,2244044000.0,139638000.0,392177000.0,144326000.0,1403562000.0,1143704000.0,3186000.0,7121362000.0,1908959000.0,1146890000.0,466791000.0,5212403000.0,Capital goods,313689.0,5260.920556805897,331524312.67345613,23838586403358.613,0.19682775405032715,0.24117810356209346
2018,USA,Other food processing,Food & beverage processing,23379576000.0,Third-party verification or assurance process in place,15740400000.0,3459300000.0,5427500000.0,2131000000.0,399000000.0,7100000.0,499600000.0,30624000000.0,23355400000.0,499600000.0,15818600000.0,7268600000.0,Capital goods,60260.0,5260.920556805897,331524312.67345613,23838586403358.613,0.2924175651342576,0.31686426862236705
2018,USA,Electrical equipment,Electrical & electronic equipment,96407964000.0,Third-party verification or assurance process in place,41802000000.0,8970000000.0,12756000000.0,6765000000.0,9287000000.0,1623000000.0,742000000.0,57773000000.0,39408000000.0,2365000000.0,16214000000.0,18365000000.0,Capital goods,653110.0,5260.920556805897,331524312.67345613,23838586403358.613,-0.32715721998446323,0.7685713901493444
2018,USA,Computer hardware,Electrical & electronic equipment,31835760000.0,Third-party verification or assurance process in place,58472000000.0,5102000000.0,10669000000.0,5327000000.0,5166000000.0,711000000.0,53000000.0,34622000000.0,35261000000.0,764000000.0,5987000000.0,-639000000.0,Capital goods,200000.0,5260.920556805897,331524312.67345613,23838586403358.613,-0.38664496722291564,0.8072595205853903
2018,USA,Banks,Financial services,12480180400.0,Third-party verification or assurance process in place,4510000000.0,2881000000.0,4510000000.0,1393000000.0,2725000000.0,13780000000.0,23015000000.0,108781000000.0,97679000000.0,22657000000.0,10642000000.0,11102000000.0,Capital goods,252.0,5260.920556805897,331524312.67345613,23838586403358.613,1.6535700716933583,0.8679509967361838
2018,USA,Electronic components,Electrical & electronic equipment,210809560000.0,Third-party verification or assurance process in place,70848000000.0,23497000000.0,43737000000.0,21053000000.0,3019000000.0,8631000000.0,9430000000.0,127963000000.0,53400000000.0,18061000000.0,26359000000.0,74563000000.0,Capital goods,13000.0,5260.920556805897,331524312.67345613,23838586403358.613,-0.25360171673296683,0.4591669155739403
2018,USA,Pharmaceuticals,Biotech & pharma,342709825800.0,Third-party verification or assurance process in place,81581000000.0,22552000000.0,54490000000.0,15297000000.0,18107000000.0,1580000000.0,12091000000.0,152954000000.0,93202000000.0,13671000000.0,30480000000.0,59752000000.0,Capital goods,135769.0,5260.920556805897,331524312.67345613,23838586403358.613,-0.1795990145419729,0.48771529770369004
2018,USA,Other professional services,Specialized professional services,193554902829.0,No third-party verification or assurance,14950000000.0,8855000000.0,11736000000.0,5859000000.0,6682000000.0,1696000000.0,337000000.0,24860000000.0,19442000000.0,2033000000.0,6334000000.0,5489000000.0,Capital goods,39182.06,5260.920556805897,331524312.67345613,23838586403358.613,-0.7898042117244616,0.6016256047192416
2018,USA,Pharmaceuticals,Biotech & pharma,188202568652.0,Third-party verification or assurance process in place,42294000000.0,10250000000.0,28785000000.0,6220000000.0,7965000000.0,899000000.0,6233000000.0,82637000000.0,55755000000.0,7132000000.0,25114000000.0,26882000000.0,Capital goods,192900.0,5260.920556805897,331524312.67345613,23838586403358.613,2.192056258397881,0.11879665061713052
2018,USA,Insurance,Financial services,39273890000.0,Third-party verification or assurance process in place,67941000000.0,8052000000.0,67941000000.0,5123000000.0,15821000000.0,303642000000.0,322871000000.0,687538000000.0,634580000000.0,436210000000.0,16244000000.0,52958000000.0,Capital goods,1023.0,5260.920556805897,331524312.67345613,23838586403358.613,1.3620786346143716,0.768046062403351
2018,USA,Software,IT & software development,779245040000.0,Third-party verification or assurance process in place,110360000000.0,47474000000.0,72007000000.0,16571000000.0,11946000000.0,121822000000.0,1862000000.0,258848000000.0,176130000000.0,123684000000.0,81808000000.0,82718000000.0,Capital goods,200000.0,5260.920556805897,331524312.67345613,23838586403358.613,-0.9094862096540196,0.8680560744570869
2018,USA,Asset managers,Financial services,65739700000.0,Third-party verification or assurance process in place,37714000000.0,10576000000.0,37714000000.0,8748000000.0,51840000000.0,61061000000.0,237808000000.0,853531000000.0,853531000000.0,298869000000.0,199128000000.0,81406000000.0,Capital goods,247000.0,5260.920556805897,331524312.67345613,23838586403358.613,-1.7900960903855634,0.06548522109620869
2018,USA,Precious metals & minerals mining,Metallic mineral mining,18503100000.0,Third-party verification or assurance process in place,7253000000.0,2529000000.0,1945000000.0,341000000.0,3397000000.0,48000000.0,271000000.0,20715000000.0,9203000000.0,319000000.0,4261000000.0,11512000000.0,Capital goods,331463.0,5260.920556805897,331524312.67345613,23838586403358.613,-1.8934050287365412,0.28930013667443566
2018,USA,Software,IT & software development,163074671040.0,Third-party verification or assurance process in place,39831000000.0,16686000000.0,31771000000.0,3825000000.0,21620000000.0,45641000000.0,24000000.0,137264000000.0,91040000000.0,45641000000.0,60619000000.0,46722000000.0,Capital goods,588157.0,5260.920556805897,331524312.67345613,23838586403358.613,1.1492285919088703,0.6252464688432009
2018,USA,Other food processing,Food & beverage processing,155334880000.0,Third-party verification or assurance process in place,64661000000.0,13113000000.0,35280000000.0,12515000000.0,8721000000.0,272000000.0,2409000000.0,77648000000.0,63046000000.0,2681000000.0,32321000000.0,14602000000.0,Capital goods,1698930.0,5260.920556805897,331524312.67345613,23838586403358.613,0.6172754223754887,0.5629787226302906
2018,USA,Pharmaceuticals,Biotech & pharma,233345349999.0,Third-party verification or assurance process in place,53647000000.0,21412000000.0,42399000000.0,11153000000.0,1139000000.0,17694000000.0,2767000000.0,159422000000.0,95664000000.0,20461000000.0,41265000000.0,63758000000.0,Capital goods,1414381.0,5260.920556805897,331524312.67345613,23838586403358.613,0.5751000027165499,0.013475912436518356
2018,USA,Biotechnology,Biotech & pharma,43139250000.0,No third-party verification or assurance,6710800000.0,2534400000.0,6276700000.0,2444400000.0,1467700000.0,1342200000.0,1755000000.0,11734500000.0,2977200000.0,3097200000.0,708500000.0,8757300000.0,Capital goods,67700.0,5260.920556805897,331524312.67345613,23838586403358.613,-0.24887857586832762,0.9295499384499926
2018,USA,Waste management,Non-energy utilities,23234607000.0,Third-party verification or assurance process in place,10040900000.0,2800600000.0,3890900000.0,1036900000.0,70500000.0,108100000.0,73000000.0,21617000000.0,13687500000.0,73000000.0,8337500000.0,7929500000.0,Capital goods,447868.0,5260.920556805897,331524312.67345613,23838586403358.613,2.655951437404216,0.21994634946138747
2018,USA,Software,IT & software development,104919020000.0,Third-party verification or assurance process in place,10480012000.0,1041651000.0,7706490000.0,127478000.0,2543484000.0,1978221000.0,677283000.0,21009802000.0,11617439000.0,2655504000.0,2499460000.0,9392363000.0,Capital goods,131921.0,5260.920556805897,331524312.67345613,23838586403358.613,0.09906780527337922,0.20524666806994618
2018,USA,Passenger airlines,Air transport,25610480000.0,Third-party verification or assurance process in place,21965000000.0,4458000000.0,6058000000.0,2465000000.0,1854000000.0,1835000000.0,-2427000000.0,26243000000.0,16390000000.0,1835000000.0,3377000000.0,9853000000.0,Capital goods,62900.0,5260.920556805897,331524312.67345613,23838586403358.613,-0.10287401213364349,0.5379062789919928
2018,USA,Food & beverage amenities,"Bars, hotels & restaurants",77924000000.0,Third-party verification or assurance process in place,24719500000.0,5605000000.0,7351800000.0,4518300000.0,8756300000.0,181500000.0,602400000.0,24156400000.0,22980600000.0,783900000.0,9440100000.0,1175800000.0,Capital goods,1092937.3,5260.920556805897,331524312.67345613,23838586403358.613,0.1527189348093132,0.9052991234056987
2018,USA,Insurance,Financial services,27482738000.0,Third-party verification or assurance process in place,39815000000.0,3587000000.0,33946000000.0,2160000000.0,499000000.0,3027000000.0,72738000000.0,112249000000.0,90937000000.0,81260000000.0,6451000000.0,21312000000.0,Capital goods,4279.0,5260.920556805897,331524312.67345613,23838586403358.613,0.9798905939406863,0.7585762635220051
2018,USA,Non-alcoholic beverages,Food & beverage processing,202231850000.0,Third-party verification or assurance process in place,34300000000.0,10261000000.0,21233000000.0,6434000000.0,9077000000.0,7038000000.0,20279000000.0,83216000000.0,64158000000.0,27312000000.0,44214000000.0,19058000000.0,Capital goods,1799000.0,5260.920556805897,331524312.67345613,23838586403358.613,0.40975457988761793,0.5948766777907992
2018,USA,Rail freight,Rail transport,99083264000.0,Third-party verification or assurance process in place,22832000000.0,10802000000.0,9539000000.0,5966000000.0,1273000000.0,60000000.0,1912000000.0,59147000000.0,38724000000.0,1972000000.0,22391000000.0,20423000000.0,Capital goods,294518.0,5260.920556805897,331524312.67345613,23838586403358.613,-0.8605806344931198,0.7755114952411942
2018,USA,Passenger airlines,Air transport,22355910000.0,Third-party verification or assurance process in place,41303000000.0,3804000000.0,11138000000.0,2129000000.0,1694000000.0,2256000000.0,966000000.0,44772000000.0,34777000000.0,3222000000.0,14728000000.0,9995000000.0,Capital goods,133975.0,5260.920556805897,331524312.67345613,23838586403358.613,-0.08966146064348014,0.3126585411911481
2018,USA,Logistics - 3rd party,Intermodal transport & logistics,84460980000.0,Third-party verification or assurance process in place,71861000000.0,6534000000.0,7024000000.0,4791000000.0,4225000000.0,810000000.0,170000000.0,49589000000.0,46552000000.0,980000000.0,19931000000.0,3053000000.0,Capital goods,3914000.0,5260.920556805897,331524312.67345613,23838586403358.613,0.2027606464201611,0.2553293193962425
2018,USA,Insurance,Financial services,5896566000.0,Third-party verification or assurance process in place,8222000000.0,1192000000.0,8222000000.0,875000000.0,1538000000.0,2334000000.0,2334000000.0,154389000000.0,145448000000.0,65900000000.0,3137000000.0,8941000000.0,Capital goods,3085.0,5260.920556805897,331524312.67345613,23838586403358.613,-0.3080440069429909,0.5834393482896689
2018,USA,Banks,Financial services,211230720000.0,Third-party verification or assurance process in place,86408000000.0,57076000000.0,86408000000.0,22393000000.0,173287000000.0,269912000000.0,539837000000.0,1895883000000.0,1698817000000.0,544897000000.0,334831000000.0,197066000000.0,Capital goods,519977.0,5260.920556805897,331524312.67345613,23838586403358.613,1.64350752750534,0.8381808038960609
2018,Italy,Gas utilities,Energy utility networks,4309807201.92,Third-party verification or assurance process in place,1744516440.0,987825240.0,1177593120.0,338790600.0,149554080.0,128520.0,189055080.0,7299946800.000001,5864252040.0,189183600.0,4345684560.0,1435694760.0,Capital goods,11021.0,358.702243902439,59362275.59633028,2112505655014.1377,1.9637374688610567,0.9979451071761779
2018,Italy,Oil & gas pipelines & storage,Oil & gas storage & transportation,14056394381.64,Third-party verification or assurance process in place,2759400000.0,2239920000.0,1738800000.0,1036800000.0,1146960000.0,874800000.0,1891080000.0,24828120000.0,18364320000.0,2765880000.0,14493600000.0,6463800000.0,Capital goods,158928.0,358.702243902439,59362275.59633028,2112505655014.1377,0.06309028300100318,0.14085289668404544
2018,Italy,Electricity networks,Energy utility networks,10705288893.48,Third-party verification or assurance process in place,2454300000.0,1733940000.0,1226988000.0,763128000.0,1435212000.0,436860000.0,158436000.0,18647064000.0,14268528000.0,595296000.0,10241856000.0,4378536000.0,Capital goods,113226.0,358.702243902439,59362275.59633028,2112505655014.1377,-0.12018869130485979,0.31942350322117763
2018,Germany,Communications equipment,Electrical & electronic equipment,335868290.64000005,Third-party verification or assurance process in place,542139480.0,14843520.000000002,196266240.0,10452240.0,67292640.0,1156680.0,-68040.0,525461040.00000006,261248760.00000003,3353400.0,96642720.0,264212280.00000003,Capital goods,4380.0,785.8829151197605,83266019.01061712,4185212361474.664,0.7084007613450145,0.09598270589209235
2018,Germany,Other non-ferrous ore mining,Metallic mineral mining,2040608488.32,No third-party verification or assurance,11257647840.0,500294880.00000006,1056683880.0,313473240.0,497928600.00000006,28567080.000000004,21468240.0,4862666520.0,2091032280.0,50035320.0,338770080.0,2771634240.0,Capital goods,82794.0,785.8829151197605,83266019.01061712,4185212361474.664,0.7024228738944897,0.9619333572538422
2018,Germany,Consumer services,Commercial & consumer services,475042422.6,Third-party verification or assurance process in place,705554280.0,101196000.0,513632880.00000006,39199680.0,30305880.000000004,-19364400.0,27811080.0,510013800.00000006,235477800.00000003,8446680.0,4118040.000000001,274536000.0,Capital goods,6000.0,785.8829151197605,83266019.01061712,4185212361474.664,-1.661892488972603,0.9769147266197552
2018,Germany,Passenger airlines,Air transport,10012175211.24,Third-party verification or assurance process in place,38711520000.0,5552280000.0,5901120000.0,2336040000.0,1620000000.0,1873800000.0,-861840000.0,41270040000.0,30931200000.000004,1011960000.0,7261920000.000001,10338840000.0,Capital goods,1699600.0,785.8829151197605,83266019.01061712,4185212361474.664,-0.9633682035313573,0.11232644943039993
